audit_id,station_code,handler_name,flight_date,turnaround_target_mins,turnaround_actual_mins,baggage_delay_mins,safety_incident_flag
454,NRT,Menzies,2025-04-29,60,77.0,15.0,False
455,SIN,dnata,2025-04-23,45,79.0,21.0,False
456,DXB,WFS,2025-11-22,120,61.0,7.0,False
457,YUL,Menzies Aviation,2025-11-03,120,66.0,12.0,False
458,yul,dnata,2025-10-01,90,57.0,13.0,False
459,NRT,Menzies Aviation,2025-07-28,60,68.0,11.0,False
460,SIN,Swissport,2025-05-24,120,100.0,30.0,False
461,LHR,dnata,2025-09-08,60,65.0,25.0,False
462,NRT,WFS,2025-04-20,45,73.0,13.0,False
463,JFK ,Swissport,2025-08-04,90,48.0,13.0,True
464,LHR,dnata,2025-07-25,120,49.0,15.0,False
465,NRT,WFS,2025-03-11,120,66.0,4.0,False
466,JFK,Menzies Aviation,2025-04-19,60,42.0,14.0,False
467,SIN,Swissport,2025-06-26,45,50.0,6.0,False
468,NRT,dnata,2025-04-22,120,73.0,5.0,False
469,FRA,Swissport,2025-01-01,90,53.0,23.0,False
470,SIN,Swissport,2025-03-14,45,62.0,11.0,False
471,JFK,Swissport,2025-06-26,45,56.0,1.0,False
472,LHR,Menzies,2025-10-19,60,34.0,6.0,False
473,LHR,WFS,2025-04-26,120,51.0,23.0,False
474,DXB,WFS,2025-04-19,90,64.0,19.0,False
475,DXB,WFS,2025-04-07,45,53.0,15.0,True
476,SIN,Menzies,2025-08-21,45,86.0,20.0,False
477,DXB,Swissport,2025-07-14,120,67.0,26.0,False
478,DXB,Swissport,2025-02-08,45,51.0,9.0,False
479,SIN,Menzies Aviation,2025-03-21,120,89.0,10.0,False
480,JFK,Swissport,2025-09-20,90,88.0,7.0,False
481,DXB,WFS,2025-12-13,120,41.0,12.0,False
482,LHR,Swissport,2025-12-21,90,64.0,17.0,False
483,YUL,Swissport,2025-05-29,45,78.0,5.0,False
484,YUL,Menzies,2025-12-20,60,65.0,23.0,False
485,NRT,Swissport,2025-06-30,60,70.0,27.0,False
486,DXB,WFS,2025-09-14,45,56.0,-5.0,False
487,FRA,dnata,2025-05-12,90,69.0,19.0,False
488,NRT,dnata,2025-10-23,60,56.0,17.0,False
489,LHR,dnata,2025-09-03,120,94.0,16.0,False
490,YUL,dnata,2025-02-05,90,78.0,13.0,True
491,FRA,WFS,2025-11-04,120,56.0,18.0,False
492,yul,Swissport,2025-03-07,60,53.0,20.0,False
493,FRA,Swissport,2025-02-05,60,55.0,10.0,False
494,JFK,Swissport,2025-05-21,120,64.0,7.0,False
495,DXB,Menzies,2025-05-24,120,40.0,13.0,False
496,FRA,dnata,2025-03-13,120,52.0,14.0,False
497,NRT,Swissport,2025-04-08,60,65.0,13.0,True
498,LHR,WFS,2025-02-08,90,94.0,23.0,False
499,JFK,Menzies Aviation,2025-05-20,60,69.0,16.0,False
500,NRT,Menzies Aviation,2025-01-03,90,80.0,10.0,False
501,NRT,Menzies Aviation,2025-06-04,120,49.0,21.0,False
502,NRT,Menzies,2025-09-11,90,79.0,15.0,False
503,NRT,dnata,2025-08-06,120,65.0,20.0,False
504,YUL,WFS,2025-01-16,45,55.0,21.0,False
505,NRT,Menzies Aviation,2025-03-21,120,45.0,17.0,False
506,SIN,WFS,2025-06-04,60,49.0,19.0,False
507,FRA,Menzies,2025-04-18,120,64.0,22.0,False
508, LHR,Menzies Aviation,2025-04-19,120,78.0,7.0,False
509,DXB,Menzies Aviation,2025-04-05,60,78.0,-0.0,False
510,FRA,Swissport,2025-05-12,60,71.0,7.0,False
511,FRA,WFS,2025-09-06,60,54.0,2.0,False
512,SIN,WFS,2025-05-03,60,54.0,8.0,False
513,FRA,Swissport,2025-11-06,45,69.0,8.0,False
514,FRA,Menzies Aviation,2025-04-12,120,80.0,15.0,False
515, LHR,WFS,2025-07-11,120,52.0,10.0,False
516,SIN,Menzies,2025-07-20,45,68.0,14.0,False
517,YUL,Swissport,2025-10-09,45,52.0,16.0,False
518,FRA,Swissport,2025-02-10,45,68.0,20.0,False
519,LHR,WFS,2025-11-22,120,57.0,6.0,False
520,JFK,Swissport,2025-11-27,90,80.0,17.0,False
521,JFK ,WFS,2025-07-22,120,39.0,22.0,False
522,JFK,WFS,2025-02-05,45,73.0,16.0,False
523,NRT,dnata,2025-09-14,45,72.0,7.0,False
524,NRT,dnata,2025-05-10,60,78.0,23.0,False
525,DXB,WFS,2025-02-25,120,57.0,5.0,False
526,NRT,Menzies Aviation,2025-03-16,120,66.0,0.0,False
527,LHR,Swissport,2025-06-24,90,69.0,12.0,False
528,DXB,WFS,2025-10-30,120,63.0,10.0,False
529,FRA,WFS,2025-11-24,45,58.0,20.0,False
530,SIN,Swissport,2025-08-26,120,65.0,27.0,False
531,SIN,Swissport,2025-05-31,45,49.0,-2.0,False
532,YUL,dnata,2025-09-21,45,61.0,16.0,False
533,yul,Menzies Aviation,2025-12-16,45,62.0,12.0,False
534,DXB,dnata,2025-02-16,60,66.0,30.0,False
535,DXB,WFS,2025-11-19,45,73.0,13.0,False
536,YUL,Menzies Aviation,2025-07-15,90,58.0,5.0,False
537,FRA,Menzies,2025-08-20,45,74.0,19.0,False
538,YUL,dnata,2025-02-16,90,79.0,13.0,False
539,LHR,Menzies Aviation,2025-10-14,45,39.0,13.0,False
540,JFK,dnata,2025-04-14,45,44.0,9.0,False
541,LHR,Menzies Aviation,2025-07-17,60,68.0,7.0,False
542,JFK,Menzies Aviation,2025-08-08,90,82.0,13.0,False
543,FRA,WFS,2025-01-15,90,78.0,11.0,False
544,yul,dnata,2025-03-22,90,73.0,27.0,False
545, LHR,Menzies Aviation,2025-08-16,90,,1.0,False
546,JFK,Menzies,2025-11-03,60,53.0,12.0,False
547,YUL,Menzies,2025-04-06,45,45.0,24.0,False
548,YUL,Swissport,2025-05-03,120,67.0,18.0,False
549,FRA,Swissport,2025-10-02,45,53.0,24.0,False
550,yul,Swissport,2025-02-22,120,57.0,13.0,False
551,JFK ,Menzies,2025-01-08,60,45.0,14.0,False
552,JFK,Menzies Aviation,2025-10-16,45,67.0,9.0,False
553,YUL,Menzies,2025-05-13,60,76.0,10.0,False
554,JFK,dnata,2025-01-02,45,66.0,18.0,False
555,SIN,WFS,2025-06-17,120,49.0,7.0,False
556,JFK,Menzies Aviation,2025-07-27,60,53.0,7.0,False
557,FRA,dnata,2025-12-09,60,65.0,19.0,False
558,JFK,Swissport,2025-10-04,60,87.0,15.0,False
559,NRT,WFS,2025-06-22,60,66.0,5.0,False
560,SIN,Swissport,2025-03-02,120,71.0,32.0,False
561,yul,Swissport,2025-03-26,90,77.0,16.0,False
562,DXB,Menzies,2025-05-18,90,50.0,-9.0,False
563,FRA,WFS,2025-05-17,120,32.0,15.0,False
564,SIN,Menzies Aviation,2025-07-31,45,54.0,20.0,False
565,LHR,WFS,2025-07-21,120,64.0,1.0,False
566,NRT,Menzies,2025-05-26,120,62.0,11.0,False
567,NRT,Menzies Aviation,2025-07-23,120,71.0,21.0,False
568,DXB,dnata,2025-11-19,120,74.0,9.0,False
569,DXB,Swissport,2025-03-20,60,88.0,15.0,False
570,YUL,dnata,2025-03-30,120,48.0,-5.0,False
571,NRT,dnata,2025-12-25,45,69.0,15.0,False
572,NRT,WFS,2025-01-12,45,52.0,19.0,False
573,NRT,Menzies Aviation,2025-01-16,60,86.0,5.0,False
574,FRA,Menzies Aviation,2025-07-24,90,56.0,17.0,False
575,JFK,WFS,2025-02-14,60,71.0,23.0,False
576,DXB,dnata,2025-01-17,60,35.0,11.0,False
577,FRA,Menzies Aviation,2025-11-04,90,63.0,18.0,False
578,LHR,Swissport,2025-12-30,90,78.0,29.0,False
579,LHR,WFS,2025-10-16,90,48.0,11.0,False
580,FRA,Swissport,2025-03-04,120,80.0,7.0,False
581,DXB,Swissport,2025-01-14,90,56.0,16.0,False
582,FRA,WFS,2025-08-05,90,50.0,18.0,False
583,JFK ,WFS,2025-09-26,120,70.0,14.0,False
584,SIN,WFS,2025-02-10,120,72.0,7.0,False
585,JFK,Menzies Aviation,2025-01-05,45,60.0,18.0,False
586,SIN,Menzies,2025-10-13,45,68.0,20.0,False
587,DXB,dnata,2025-04-26,60,68.0,22.0,False
588,FRA,WFS,2025-08-19,60,54.0,31.0,False
589,JFK,Swissport,2025-07-18,90,53.0,24.0,False
590,SIN,Menzies,2025-10-26,45,105.0,26.0,False
591,LHR,Swissport,2025-12-01,90,83.0,11.0,False
592,SIN,Menzies Aviation,2025-04-01,120,36.0,16.0,False
593,FRA,Menzies,2025-03-01,45,14.0,23.0,False
594,JFK ,Menzies,2025-12-08,120,66.0,31.0,False
595,DXB,WFS,2025-08-08,45,45.0,18.0,False
596,DXB,Menzies,2025-12-09,45,54.0,23.0,False
597,NRT,Menzies Aviation,2025-10-01,45,62.0,22.0,False
598,NRT,Menzies,2025-06-24,90,49.0,11.0,False
599,NRT,Menzies,2025-06-13,90,65.0,31.0,False
600,LHR,Menzies Aviation,2025-07-14,120,85.0,11.0,False
601,YUL,Menzies,2025-06-05,45,90.0,13.0,False
602,DXB,Menzies,2025-04-08,45,57.0,7.0,False
603,YUL,WFS,2025-01-25,60,70.0,13.0,False
604,LHR,Swissport,2025-10-19,90,75.0,15.0,False
605,NRT,WFS,2025-11-24,60,49.0,27.0,False
606,SIN,dnata,2025-05-18,120,73.0,8.0,False
607,YUL,WFS,2025-12-23,45,67.0,15.0,False
608,LHR,Menzies,2025-06-13,45,70.0,36.0,False
609,YUL,Menzies Aviation,2025-01-24,90,65.0,25.0,False
610,DXB,Menzies,2025-08-25,90,76.0,18.0,False
611,DXB,dnata,2025-03-16,45,,12.0,False
612,YUL,WFS,2025-01-15,90,55.0,28.0,False
613,YUL,Swissport,2025-06-19,45,56.0,22.0,False
614,LHR,Swissport,2025-04-15,120,56.0,9.0,False
615,DXB,dnata,2025-06-12,60,80.0,19.0,False
616,YUL,dnata,2025-02-06,90,71.0,13.0,False
617,SIN,dnata,2025-06-23,60,76.0,32.0,False
618,LHR,Menzies,2025-08-15,120,54.0,13.0,False
619,JFK,WFS,2025-08-04,90,54.0,17.0,False
620,YUL,WFS,2025-03-09,60,71.0,11.0,False
621,LHR,WFS,2025-08-20,45,72.0,16.0,False
622,JFK,Swissport,2025-10-08,90,89.0,-19.0,False
623,JFK,Menzies,2025-12-03,90,,22.0,False
624,DXB,Menzies,2025-08-17,90,36.0,24.0,False
625,SIN,Swissport,2025-12-19,90,73.0,22.0,False
626,LHR,WFS,2025-07-14,45,50.0,13.0,False
627,JFK ,dnata,2025-01-28,60,86.0,10.0,False
628,DXB,WFS,2025-03-03,90,77.0,9.0,False
629,LHR,dnata,2025-07-24,90,62.0,8.0,False
630,LHR,Menzies Aviation,2025-05-06,60,38.0,11.0,False
631,DXB,Menzies Aviation,2025-11-18,90,61.0,25.0,False
632,FRA,dnata,2025-04-23,45,50.0,14.0,False
633,SIN,Menzies,2025-12-08,90,69.0,4.0,False
634,yul,WFS,2025-02-17,60,36.0,11.0,False
635,YUL,WFS,2025-11-27,45,67.0,23.0,False
636,JFK ,Menzies Aviation,2025-05-08,90,77.0,18.0,False
637,YUL,Menzies,2025-01-06,45,74.0,17.0,False
638,YUL,WFS,2025-03-11,120,84.0,20.0,False
639,FRA,Swissport,2025-05-18,90,41.0,23.0,False
640,FRA,WFS,2025-11-14,45,,17.0,False
641,NRT,dnata,2025-11-16,60,67.0,12.0,False
642,LHR,dnata,2025-11-26,120,61.0,21.0,False
643,NRT,WFS,2025-10-23,60,53.0,18.0,False
644,LHR,WFS,2025-07-13,90,40.0,12.0,True
645,NRT,Menzies,2025-05-23,60,61.0,32.0,False
646,FRA,WFS,2025-08-26,90,,19.0,False
647,yul,Swissport,2025-12-02,45,52.0,13.0,False
648,LHR,Menzies Aviation,2025-12-13,60,45.0,2.0,False
649,SIN,Menzies Aviation,2025-05-01,45,41.0,23.0,False
650,DXB,Menzies,2025-02-07,60,60.0,16.0,False
651,FRA,dnata,2025-12-15,120,89.0,11.0,False
652,LHR,dnata,2025-12-05,120,70.0,-0.0,False
653,FRA,WFS,2025-10-29,90,76.0,-0.0,False
654,SIN,Menzies,2025-10-30,90,77.0,15.0,False
655,JFK,WFS,2025-06-05,120,,3.0,False
656,JFK,Swissport,2025-02-11,120,42.0,6.0,False
657,NRT,Menzies Aviation,2025-03-24,60,60.0,12.0,False
658,JFK,Menzies,2025-08-07,45,43.0,8.0,False
659,JFK,Swissport,2025-07-21,60,75.0,20.0,False
660,JFK,dnata,2025-07-24,45,80.0,12.0,False
661,DXB,Swissport,2025-06-20,60,58.0,8.0,False
662,JFK,Swissport,2025-06-01,60,79.0,31.0,True
663,LHR,Swissport,2025-08-21,45,56.0,13.0,False
664,YUL,Menzies,2025-09-01,90,78.0,8.0,False
665,DXB,dnata,2025-03-27,90,62.0,33.0,False
666,NRT,WFS,2025-12-16,90,44.0,32.0,False
667,LHR,dnata,2025-09-23,90,59.0,11.0,False
668,LHR,Menzies,2025-10-01,60,80.0,22.0,False
669,JFK,Swissport,2025-10-13,120,64.0,30.0,False
670,JFK ,Menzies Aviation,2025-10-27,90,61.0,19.0,True
671,YUL,Menzies,2025-05-04,90,36.0,10.0,False
672,DXB,Swissport,2025-09-07,90,64.0,13.0,False
673,LHR,Menzies Aviation,2025-04-19,120,56.0,14.0,False
674,NRT,Swissport,2025-12-25,60,83.0,24.0,False
675,NRT,Menzies,2025-06-18,45,70.0,18.0,False
676,SIN,Swissport,2025-10-13,90,67.0,7.0,False
677,NRT,dnata,2025-05-15,120,68.0,8.0,False
678,YUL,WFS,2025-05-14,45,56.0,13.0,False
679,SIN,Menzies Aviation,2025-01-12,45,60.0,20.0,False
680,NRT,Menzies,2025-07-22,45,79.0,3.0,False
681,DXB,Menzies Aviation,2025-12-03,60,48.0,12.0,False
682,LHR,dnata,2025-07-25,60,41.0,5.0,False
683,LHR,Swissport,2025-10-09,120,71.0,18.0,False
684,YUL,WFS,2025-09-28,90,27.0,28.0,False
685,DXB,WFS,2025-11-30,120,50.0,12.0,False
686,LHR,Menzies Aviation,2025-02-17,120,94.0,27.0,False
687,LHR,WFS,2025-10-17,45,39.0,0.0,False
688,DXB,dnata,2025-06-09,45,39.0,26.0,False
689,NRT,dnata,2025-07-21,90,55.0,5.0,False
690,DXB,WFS,2025-09-09,120,80.0,3.0,False
691,DXB,WFS,2025-04-09,60,30.0,29.0,False
692,JFK,Menzies Aviation,2025-01-05,90,55.0,16.0,False
693,LHR,WFS,2025-08-13,60,75.0,7.0,False
694,SIN,dnata,2025-03-12,60,69.0,14.0,False
695,FRA,dnata,2025-07-18,60,96.0,23.0,True
696, LHR,Swissport,2025-10-31,60,66.0,27.0,False
697,DXB,WFS,2025-09-19,45,79.0,19.0,False
698,SIN,Menzies Aviation,2025-03-11,60,55.0,11.0,False
699,yul,WFS,2025-04-19,90,68.0,13.0,False
700,FRA,Menzies Aviation,2025-05-19,120,62.0,33.0,False
701,NRT,WFS,2025-07-16,45,77.0,4.0,False
702,SIN,Menzies,2025-07-18,60,71.0,8.0,False
703,LHR,dnata,2025-11-18,120,70.0,17.0,False
704,JFK,WFS,2025-10-11,90,56.0,12.0,False
705,SIN,Menzies Aviation,2025-07-15,120,80.0,6.0,False
706,FRA,dnata,2025-04-05,120,52.0,18.0,False
707,JFK,WFS,2025-03-04,90,52.0,4.0,False
708,LHR,Menzies Aviation,2025-02-13,60,45.0,14.0,False
709,SIN,Menzies,2025-07-12,120,76.0,18.0,False
710,SIN,dnata,2025-01-05,120,71.0,-1.0,False
711,YUL,WFS,2025-07-31,45,41.0,13.0,False
712,SIN,Menzies,2025-05-15,120,86.0,19.0,False
713,YUL,Menzies,2025-06-22,60,58.0,7.0,False
714,NRT,Menzies Aviation,2025-08-20,120,78.0,20.0,False
715,LHR,Menzies Aviation,2025-01-27,60,47.0,12.0,False
716,JFK,Swissport,2025-01-30,45,,12.0,False
717,JFK,Menzies Aviation,2025-02-18,120,64.0,20.0,False
718,DXB,Menzies,2025-07-09,120,58.0,0.0,False
719,DXB,dnata,2025-04-01,45,51.0,17.0,False
720,JFK,Menzies Aviation,2025-06-20,120,41.0,18.0,False
721,YUL,dnata,2025-10-18,90,33.0,5.0,False
722,FRA,Menzies Aviation,2025-12-02,60,80.0,5.0,False
723,JFK,dnata,2025-06-06,90,70.0,23.0,False
724,SIN,Menzies,2025-07-03,60,94.0,14.0,False
725, LHR,Swissport,2025-05-02,60,80.0,18.0,False
726,NRT,Menzies Aviation,2025-04-02,45,43.0,9.0,False
727,LHR,dnata,2025-04-08,45,63.0,19.0,False
728,YUL,WFS,2025-10-25,45,66.0,15.0,False
729,DXB,WFS,2025-11-05,90,63.0,10.0,False
730,JFK,dnata,2025-07-15,90,52.0,22.0,False
731,YUL,Menzies Aviation,2025-12-15,60,86.0,26.0,False
732,FRA,dnata,2025-10-21,90,69.0,24.0,False
733,FRA,dnata,2025-01-23,45,49.0,12.0,True
734,NRT,Swissport,2025-11-25,90,95.0,16.0,False
735,JFK ,Swissport,2025-06-28,90,65.0,12.0,False
736,JFK,WFS,2025-03-08,90,94.0,16.0,False
737,JFK,Swissport,2025-09-03,60,69.0,22.0,False
738,YUL,Menzies,2025-02-04,60,49.0,13.0,False
739,NRT,WFS,2025-08-27,90,86.0,13.0,False
740,JFK,WFS,2025-01-26,90,67.0,20.0,False
741,NRT,dnata,2025-08-30,60,80.0,21.0,False
742,SIN,WFS,2025-08-04,45,69.0,20.0,False
743,LHR,WFS,2025-09-30,45,76.0,18.0,False
744,JFK ,dnata,2025-01-13,90,75.0,7.0,False
745,NRT,Menzies,2025-07-16,45,70.0,29.0,False
746,YUL,Menzies Aviation,2025-02-20,90,50.0,18.0,False
747,FRA,Menzies,2025-07-01,45,57.0,18.0,False
748,LHR,dnata,2025-05-23,45,43.0,21.0,False
749,FRA,dnata,2025-04-06,60,85.0,8.0,False
750,JFK,Swissport,2025-03-20,90,70.0,25.0,False
751,DXB,dnata,2025-07-17,60,40.0,15.0,False
752,NRT,Swissport,2025-03-15,45,66.0,18.0,False
753,FRA,Menzies,2025-06-18,90,66.0,10.0,False
754,FRA,Swissport,2025-02-05,45,56.0,12.0,False
755,SIN,Swissport,2025-04-17,60,78.0,23.0,False
756,YUL,Swissport,2025-07-03,120,61.0,9.0,False
757,LHR,Menzies,2025-02-04,90,94.0,22.0,False
758,JFK,dnata,2025-09-04,90,58.0,19.0,False
759,LHR,Menzies Aviation,2025-09-20,90,39.0,12.0,True
760,SIN,dnata,2025-06-04,120,75.0,17.0,False
761,NRT,dnata,2025-01-05,45,62.0,10.0,False
762,JFK,Menzies,2025-10-13,90,55.0,17.0,False
763,NRT,Menzies,2025-04-05,45,55.0,13.0,False
764,yul,Swissport,2025-06-30,120,64.0,12.0,False
765,JFK ,Menzies,2025-02-18,60,80.0,31.0,False
766, LHR,dnata,2025-06-15,90,78.0,26.0,False
767,DXB,Swissport,2025-11-19,45,58.0,10.0,False
768,FRA,Menzies,2025-07-27,120,45.0,25.0,False
769,LHR,Swissport,2025-08-09,90,80.0,14.0,False
770,NRT,Swissport,2025-08-12,60,104.0,17.0,False
771,YUL,Menzies,2025-11-13,60,56.0,14.0,False
772,JFK,WFS,2025-05-11,120,51.0,33.0,False
773,SIN,Swissport,2025-12-19,45,73.0,14.0,True
774,YUL,Menzies,2025-04-27,90,90.0,21.0,False
775,FRA,Swissport,2025-09-11,90,72.0,17.0,False
776,SIN,Menzies Aviation,2025-09-16,60,74.0,27.0,False
777,FRA,Menzies,2025-10-09,60,60.0,24.0,False
778,FRA,Swissport,2025-03-12,60,90.0,-2.0,False
779,FRA,Swissport,2025-01-22,45,56.0,17.0,False
780,LHR,Menzies Aviation,2025-04-25,90,58.0,17.0,False
781,JFK,WFS,2025-01-04,60,47.0,26.0,False
782,FRA,WFS,2025-03-14,60,54.0,23.0,False
783,JFK,Menzies Aviation,2025-07-29,60,74.0,1.0,False
784,SIN,Menzies,2025-02-25,120,41.0,6.0,False
785,JFK,Menzies,2025-12-17,60,61.0,19.0,False
786,JFK,Menzies Aviation,2025-12-24,60,45.0,13.0,False
787,LHR,Swissport,2025-10-23,120,65.0,0.0,False
788,NRT,WFS,2025-06-27,120,65.0,14.0,False
789,YUL,Menzies Aviation,2025-05-08,90,71.0,18.0,False
790,FRA,Swissport,2025-04-04,45,75.0,6.0,False
791,DXB,Swissport,2025-08-15,60,60.0,21.0,False
792,NRT,WFS,2025-09-07,60,35.0,9.0,False
793,NRT,dnata,2025-03-08,45,80.0,14.0,False
794,SIN,Menzies,2025-10-06,45,54.0,16.0,False
795,YUL,dnata,2025-02-08,60,93.0,20.0,False
796,YUL,Menzies,2025-01-07,45,78.0,5.0,False
797, LHR,Menzies Aviation,2025-11-29,90,53.0,17.0,False
798,JFK,Swissport,2025-05-14,90,84.0,27.0,False
799,DXB,Swissport,2025-05-13,45,61.0,27.0,False
800,SIN,Menzies Aviation,2025-12-28,45,67.0,15.0,False
801,FRA,Menzies Aviation,2025-05-06,120,53.0,10.0,False
802,DXB,Swissport,2025-11-17,120,77.0,28.0,False
803,YUL,Menzies Aviation,2025-01-08,120,44.0,23.0,False
804,FRA,Menzies Aviation,2025-07-28,45,59.0,22.0,False
805, LHR,Menzies Aviation,2025-06-29,90,56.0,1.0,False
806,NRT,Menzies Aviation,2025-10-07,120,58.0,18.0,False
807,NRT,Menzies,2025-07-30,45,46.0,14.0,False
808,DXB,Menzies,2025-10-11,60,45.0,19.0,False
809,JFK,Menzies Aviation,2025-10-31,90,96.0,10.0,False
810,JFK,WFS,2025-01-23,120,59.0,18.0,False
811,FRA,dnata,2025-11-22,60,61.0,10.0,True
812,NRT,dnata,2025-07-01,90,56.0,14.0,False
813,LHR,WFS,2025-02-04,45,59.0,9.0,False
814,JFK,Menzies,2025-12-08,90,72.0,4.0,False
815,YUL,Menzies Aviation,2025-03-19,45,43.0,16.0,False
816,LHR,dnata,2025-05-06,120,29.0,19.0,False
817,NRT,Swissport,2025-05-19,60,53.0,14.0,False
818,YUL,WFS,2025-09-19,60,61.0,19.0,False
819,LHR,Menzies Aviation,2025-12-14,45,78.0,22.0,False
820,JFK,Menzies Aviation,2025-08-28,45,52.0,15.0,False
821,LHR,WFS,2025-11-13,90,48.0,19.0,False
822,YUL,Menzies,2025-11-12,120,75.0,1.0,False
823,JFK ,WFS,2025-08-20,90,74.0,10.0,False
824,JFK,WFS,2025-10-01,60,87.0,11.0,False
825,FRA,dnata,2025-02-14,120,73.0,18.0,False
826,LHR,Menzies Aviation,2025-11-21,45,78.0,7.0,False
827,DXB,WFS,2025-01-07,60,74.0,17.0,True
828,FRA,WFS,2025-09-26,90,67.0,3.0,True
829,YUL,dnata,2025-03-06,45,67.0,4.0,False
830,DXB,Menzies,2025-08-28,60,82.0,19.0,False
831,LHR,Menzies,2025-11-19,120,58.0,5.0,False
832,FRA,Swissport,2025-02-15,120,31.0,25.0,False
833,SIN,Menzies,2025-03-02,60,67.0,2.0,False
834,FRA,Swissport,2025-11-28,120,81.0,23.0,False
835,DXB,WFS,2025-04-06,120,77.0,19.0,False
836,SIN,WFS,2025-10-30,90,68.0,22.0,False
837,NRT,Menzies,2025-04-15,45,79.0,2.0,False
838,DXB,Swissport,2025-02-05,60,52.0,1.0,False
839,LHR,Menzies Aviation,2025-06-13,90,50.0,15.0,False
840,NRT,WFS,2025-04-05,120,52.0,11.0,False
841,NRT,Menzies Aviation,2025-04-03,60,55.0,31.0,False
842,YUL,Swissport,2025-10-06,90,68.0,13.0,False
843,YUL,Menzies Aviation,2025-10-23,120,56.0,13.0,False
844,JFK,WFS,2025-04-12,90,91.0,1.0,False
845,JFK,dnata,2025-04-11,60,52.0,19.0,False
846,FRA,dnata,2025-09-03,60,58.0,4.0,False
847,JFK,WFS,2025-01-02,120,61.0,-8.0,False
848,JFK,dnata,2025-08-23,120,72.0,9.0,False
849,LHR,Menzies Aviation,2025-08-02,120,53.0,12.0,True
850,FRA,Swissport,2025-06-18,120,69.0,28.0,False
851,DXB,WFS,2025-02-23,120,51.0,-1.0,False
852,NRT,dnata,2025-03-20,45,46.0,24.0,False
853,LHR,Swissport,2025-02-16,45,77.0,1.0,False
854,NRT,Swissport,2025-03-13,90,93.0,19.0,False
855,YUL,Swissport,2025-08-18,120,79.0,16.0,False
856,YUL,Menzies,2025-03-24,60,70.0,11.0,False
857,LHR,WFS,2025-09-17,45,98.0,17.0,False
858,JFK ,dnata,2025-02-14,120,62.0,15.0,False
859,NRT,dnata,2025-09-14,120,57.0,6.0,False
860,DXB,Menzies Aviation,2025-12-19,45,64.0,11.0,False
861,DXB,WFS,2025-03-15,45,61.0,6.0,False
862,SIN,WFS,2025-06-03,120,62.0,23.0,False
863,JFK ,Menzies Aviation,2025-07-20,90,53.0,14.0,False
864,YUL,Menzies Aviation,2025-06-18,120,64.0,15.0,False
865,FRA,dnata,2025-10-15,60,80.0,9.0,False
866,FRA,Menzies Aviation,2025-01-08,60,78.0,16.0,False
867,SIN,Menzies Aviation,2025-06-05,90,59.0,28.0,False
868,JFK,Swissport,2025-05-18,45,63.0,30.0,False
869,DXB,Menzies,2025-03-10,120,56.0,3.0,False
870,DXB,WFS,2025-12-08,90,74.0,21.0,False
871,NRT,WFS,2025-12-18,45,76.0,25.0,False
872,SIN,Menzies,2025-07-21,120,58.0,30.0,False
873,DXB,dnata,2025-09-22,120,58.0,16.0,False
874,LHR,Menzies Aviation,2025-06-10,120,80.0,29.0,False
875,JFK,Menzies,2025-08-04,90,67.0,19.0,False
876,YUL,Menzies Aviation,2025-01-10,120,64.0,11.0,False
877,yul,WFS,2025-05-02,60,77.0,-2.0,False
878,FRA,Menzies Aviation,2025-05-29,60,80.0,4.0,False
879,LHR,Menzies Aviation,2025-07-03,120,66.0,19.0,True
880,SIN,WFS,2025-01-07,120,84.0,6.0,False
881,YUL,Menzies Aviation,2025-08-12,60,68.0,5.0,False
882,JFK,Menzies Aviation,2025-09-11,90,83.0,3.0,False
883,JFK,Menzies,2025-06-10,90,72.0,13.0,False
884,NRT,Swissport,2025-07-05,45,80.0,16.0,False
885,YUL,WFS,2025-05-31,90,68.0,16.0,False
886,YUL,Swissport,2025-10-02,120,72.0,12.0,False
887,NRT,Swissport,2025-10-09,120,50.0,18.0,False
888,LHR,Menzies,2025-03-20,120,54.0,17.0,False
889,YUL,Menzies Aviation,2025-06-09,45,61.0,8.0,False
890,YUL,dnata,2025-07-16,90,75.0,14.0,False
891,SIN,Swissport,2025-08-31,120,48.0,12.0,False
892,SIN,WFS,2025-04-03,45,89.0,9.0,False
893,FRA,Swissport,2025-12-24,120,65.0,-2.0,False
894,YUL,Swissport,2025-12-26,45,60.0,19.0,False
895,LHR,dnata,2025-02-02,120,66.0,-5.0,False
896,NRT,WFS,2025-01-11,60,45.0,-11.0,False
897,FRA,Swissport,2025-12-17,120,35.0,7.0,False
898,LHR,Menzies Aviation,2025-11-27,60,47.0,19.0,False
899,LHR,WFS,2025-07-13,60,65.0,16.0,False
900,NRT,Swissport,2025-01-25,45,94.0,27.0,False
901,NRT,WFS,2025-10-19,45,52.0,10.0,False
902,SIN,Menzies,2025-08-03,120,52.0,20.0,False
903,FRA,Swissport,2025-11-01,45,49.0,24.0,False
904,yul,Menzies,2025-05-06,45,72.0,7.0,False
905,FRA,Menzies,2025-04-09,60,52.0,-3.0,False
906,SIN,Menzies,2025-07-26,90,77.0,15.0,False
907,JFK,Menzies Aviation,2025-04-16,60,61.0,12.0,False
908,NRT,Menzies Aviation,2025-07-25,45,42.0,4.0,False
909,DXB,WFS,2025-04-26,120,82.0,24.0,False
910,JFK,Swissport,2025-08-10,45,73.0,11.0,False
911,FRA,Menzies Aviation,2025-01-15,60,80.0,7.0,False
